Movement1,Movement2,SameClass,Subject1,Subject2,Distance
Replace,BothReleased,False,12,2,25.21909470588435
Replace,BothReleased,False,12,3,25.17790067084131
Replace,BothReleased,False,12,4,27.624989725431767
Replace,BothReleased,False,12,5,35.23137795138884
Replace,BothReleased,False,12,6,32.241160780167164
Replace,BothReleased,False,12,7,26.075151137743624
Replace,BothReleased,False,12,8,27.04299420278184
Replace,BothReleased,False,12,9,26.567548459793922
Replace,BothReleased,False,12,10,27.190991313904263
Replace,BothReleased,False,12,11,32.608804530851636
Replace,BothReleased,False,9,1,24.808279256042017
Replace,BothReleased,False,9,2,30.579906083707485
Replace,BothReleased,False,9,3,23.21851668641211
Replace,BothReleased,False,9,4,27.133592963134774
Replace,BothReleased,False,9,5,39.75777907915657
Replace,BothReleased,False,9,6,38.87407239623643
Replace,BothReleased,False,9,7,29.072521458311076
Replace,BothReleased,False,9,8,32.75540290562215
Replace,BothReleased,False,9,10,28.975135953880923
Replace,BothReleased,False,9,11,32.35767326780089
Replace,BothReleased,False,9,12,24.854613618078957
Replace,BothReleased,False,8,1,28.151681565524004
Replace,BothReleased,False,8,2,23.26787567548676
Replace,BothReleased,False,8,3,29.281692692195733
Replace,BothReleased,False,8,4,31.034949247313317
Replace,BothReleased,False,8,5,37.31011892381551
Replace,BothReleased,False,8,6,36.49620996431001
Replace,BothReleased,False,8,7,32.151631521299976
Replace,BothReleased,False,8,9,34.792169080264486
Replace,BothReleased,False,8,10,30.530357345672865
Replace,BothReleased,False,8,11,37.293853994298466
Replace,BothReleased,False,8,12,24.463686776428272
Replace,BothReleased,False,7,1,25.8908090223734
Replace,BothReleased,False,7,2,24.698082792591364
Replace,BothReleased,False,7,3,28.798012108746715
Replace,BothReleased,False,7,4,24.02399471019764
Replace,BothReleased,False,7,5,35.76096475201403
Replace,BothReleased,False,7,6,22.301851290311127
Replace,BothReleased,False,7,8,28.961452908747205
Replace,BothReleased,False,7,9,32.918615390161854
Replace,BothReleased,False,7,10,29.59701876191204
Replace,BothReleased,False,7,11,29.595643784322554
Replace,BothReleased,False,7,12,28.286576374568416
Replace,BothReleased,False,10,1,25.05547735020622
Replace,BothReleased,False,10,2,28.381010963088066
Replace,BothReleased,False,10,3,27.437853266385957
Replace,BothReleased,False,10,4,25.332344583319628
Replace,BothReleased,False,10,5,37.094218591369554
Replace,BothReleased,False,10,6,36.71419434648851
Replace,BothReleased,False,10,7,30.09205541397396
Replace,BothReleased,False,10,8,30.496796435835815
Replace,BothReleased,False,10,9,26.818369072962078
Replace,BothReleased,False,10,11,31.574126371558325
Replace,BothReleased,False,10,12,26.009768045822256
Replace,BothReleased,False,2,1,20.50960888935738
Replace,BothReleased,False,2,3,25.14294775350479
Replace,BothReleased,False,2,4,23.752292990769313
Replace,BothReleased,False,2,5,31.867971891959083
Replace,BothReleased,False,2,6,25.60454409496986
Replace,BothReleased,False,2,7,22.24688037996259
Replace,BothReleased,False,2,8,24.371847903309618
Replace,BothReleased,False,2,9,28.652210334706318
Replace,BothReleased,False,2,10,26.595210660870745
Replace,BothReleased,False,2,11,29.677741427911243
Replace,BothReleased,False,2,12,21.417375648981604
Replace,BothStartLoadPhase,False,2,1,21.852870874857103
Replace,BothStartLoadPhase,False,2,3,23.492680574904746
Replace,BothStartLoadPhase,False,2,4,21.71267251852343
Replace,BothStartLoadPhase,False,2,5,30.714523623317877
Replace,BothStartLoadPhase,False,2,6,23.35322593180945
Replace,BothStartLoadPhase,False,2,7,21.626437532628785
Replace,BothStartLoadPhase,False,2,8,23.406674125031547
Replace,BothStartLoadPhase,False,2,9,29.86025803246307
Replace,BothStartLoadPhase,False,2,10,22.515550249162743
Replace,BothStartLoadPhase,False,2,11,25.725368589103425
Replace,BothStartLoadPhase,False,2,12,22.106987089431158
Replace,BothStartLoadPhase,False,3,1,33.72063532536266
Replace,BothStartLoadPhase,False,3,2,33.431638190011384
Replace,BothStartLoadPhase,False,3,4,29.540714347012056
Replace,BothStartLoadPhase,False,3,5,33.49577720490698
Replace,BothStartLoadPhase,False,3,6,29.385038921223344
Replace,BothStartLoadPhase,False,3,7,30.989370084705953
Replace,BothStartLoadPhase,False,3,8,35.4375862967588
Replace,BothStartLoadPhase,False,3,9,25.06921316393721
Replace,BothStartLoadPhase,False,3,10,30.090448397919882
Replace,BothStartLoadPhase,False,3,11,26.93513455687307
Replace,BothStartLoadPhase,False,3,12,30.25141209582453
Replace,BothStartLoadPhase,False,5,1,38.59933261622117
Replace,BothStartLoadPhase,False,5,2,37.86955684860596
Replace,BothStartLoadPhase,False,5,3,38.09285672005372
Replace,BothStartLoadPhase,False,5,4,36.18007053942477
Replace,BothStartLoadPhase,False,5,6,37.245597716069334
Replace,BothStartLoadPhase,False,5,7,37.65519008637357
Replace,BothStartLoadPhase,False,5,8,39.14041647625876
Replace,BothStartLoadPhase,False,5,9,38.65791098566107
Replace,BothStartLoadPhase,False,5,10,38.886413319580846
Replace,BothStartLoadPhase,False,5,11,38.13546130196747
Replace,BothStartLoadPhase,False,5,12,37.804842182918165
Replace,BothStartLoadPhase,False,6,1,25.7817128917965
Replace,BothStartLoadPhase,False,6,2,28.10225142003322
Replace,BothStartLoadPhase,False,6,3,31.65424444471228
Replace,BothStartLoadPhase,False,6,4,29.21741048471004
Replace,BothStartLoadPhase,False,6,5,37.89794469007903
Replace,BothStartLoadPhase,False,6,7,25.174048008921744
Replace,BothStartLoadPhase,False,6,8,30.782550753050703
Replace,BothStartLoadPhase,False,6,9,39.06792493931701
Replace,BothStartLoadPhase,False,6,10,30.497732721800418
Replace,BothStartLoadPhase,False,6,11,31.053962828967787
Replace,BothStartLoadPhase,False,6,12,28.38774603559587
Replace,BothStartLoadPhase,False,1,2,29.232722776182438
Replace,BothStartLoadPhase,False,1,3,29.938755432488563
Replace,BothStartLoadPhase,False,1,4,25.748899169377946
Replace,BothStartLoadPhase,False,1,5,34.264557344746855
Replace,BothStartLoadPhase,False,1,6,26.461916855236574
Replace,BothStartLoadPhase,False,1,7,28.34114369448024
Replace,BothStartLoadPhase,False,1,8,33.59270131632353
Replace,BothStartLoadPhase,False,1,9,31.704140858996453
Replace,BothStartLoadPhase,False,1,10,26.804022114000805
Replace,BothStartLoadPhase,False,1,11,29.54280336144298
Replace,BothStartLoadPhase,False,1,12,28.962834248552962
Replace,BothStartLoadPhase,False,9,1,30.806685257065524
Replace,BothStartLoadPhase,False,9,2,28.576254574890584
Replace,BothStartLoadPhase,False,9,3,28.413919518968836
Replace,BothStartLoadPhase,False,9,4,27.204097631089557
Replace,BothStartLoadPhase,False,9,5,29.85270036463934
Replace,BothStartLoadPhase,False,9,6,27.157309000972987
Replace,BothStartLoadPhase,False,9,7,28.9328068071809
Replace,BothStartLoadPhase,False,9,8,31.43190570486658
Replace,BothStartLoadPhase,False,9,10,24.790323616618345
Replace,BothStartLoadPhase,False,9,11,23.980554936512103
Replace,BothStartLoadPhase,False,9,12,27.324938826523095
Replace,BothStartLoadPhase,False,10,1,28.084704232108223
Replace,BothStartLoadPhase,False,10,2,26.301476564090887
Replace,BothStartLoadPhase,False,10,3,27.266651598843104
Replace,BothStartLoadPhase,False,10,4,26.812483407119416
Replace,BothStartLoadPhase,False,10,5,33.40484651898546
Replace,BothStartLoadPhase,False,10,6,27.760947111023604
Replace,BothStartLoadPhase,False,10,7,29.083553207053285
Replace,BothStartLoadPhase,False,10,8,31.29474958599717
Replace,BothStartLoadPhase,False,10,9,26.65570125112927
Replace,BothStartLoadPhase,False,10,11,29.53386786417392
Replace,BothStartLoadPhase,False,10,12,27.50557674094745
Replace,BothStartLoadPhase,False,4,1,23.510541472591594
Replace,BothStartLoadPhase,False,4,2,22.856393781426206
Replace,BothStartLoadPhase,False,4,3,23.192087960584598
Replace,BothStartLoadPhase,False,4,5,29.39320163184823
Replace,BothStartLoadPhase,False,4,6,25.68933034360442
Replace,BothStartLoadPhase,False,4,7,22.154168216259418
Replace,BothStartLoadPhase,False,4,8,27.82377259244673
Replace,BothStartLoadPhase,False,4,9,28.513593772705665
Replace,BothStartLoadPhase,False,4,10,24.229277570661313
Replace,BothStartLoadPhase,False,4,11,23.735718358369255
Replace,BothStartLoadPhase,False,4,12,22.985599321425
Replace,BothStartLoadPhase,False,11,1,28.60205237878439
Replace,BothStartLoadPhase,False,11,2,27.9578654523597
Replace,BothStartLoadPhase,False,11,3,28.123995504691305
Replace,BothStartLoadPhase,False,11,4,23.942459635626452
Replace,BothStartLoadPhase,False,11,5,32.507045437825845
Replace,BothStartLoadPhase,False,11,6,22.651444619510816
Replace,BothStartLoadPhase,False,11,7,27.30667638354743
Replace,BothStartLoadPhase,False,11,8,31.074997069571797
Replace,BothStartLoadPhase,False,11,9,22.851255225384907
Replace,BothStartLoadPhase,False,11,10,26.256749207143205
Replace,BothStartLoadPhase,False,11,12,26.93719955201354
Replace,BothStartLoadPhase,False,8,1,27.372736992503707
Replace,BothStartLoadPhase,False,8,2,25.575073689908074
Replace,BothStartLoadPhase,False,8,3,26.148650307143896
Replace,BothStartLoadPhase,False,8,4,29.060609606834422
Replace,BothStartLoadPhase,False,8,5,29.88813634394633
Replace,BothStartLoadPhase,False,8,6,31.578392182484663
Replace,BothStartLoadPhase,False,8,7,31.721965661355252
Replace,BothStartLoadPhase,False,8,9,33.86504769021755
Replace,BothStartLoadPhase,False,8,10,26.82433966091952
Replace,BothStartLoadPhase,False,8,11,33.13791822262593
Replace,BothStartLoadPhase,False,8,12,24.477926890345852
Replace,BothStartLoadPhase,False,12,1,26.444106497757616
Replace,BothStartLoadPhase,False,12,2,24.225440047577113
Replace,BothStartLoadPhase,False,12,3,25.86264922258746
Replace,BothStartLoadPhase,False,12,4,26.71332317923026
Replace,BothStartLoadPhase,False,12,5,30.5492280014258
Replace,BothStartLoadPhase,False,12,6,26.852915122186115
Replace,BothStartLoadPhase,False,12,7,27.631463759358272
Replace,BothStartLoadPhase,False,12,8,28.381420899400734
Replace,BothStartLoadPhase,False,12,9,28.815565719768117
Replace,BothStartLoadPhase,False,12,10,23.840461019162547
Replace,BothStartLoadPhase,False,12,11,25.83362333409233
Replace,BothStartLoadPhase,False,7,1,24.46721552318506
Replace,BothStartLoadPhase,False,7,2,25.867244047364014
Replace,BothStartLoadPhase,False,7,3,27.344521174371103
Replace,BothStartLoadPhase,False,7,4,21.89075164039522
Replace,BothStartLoadPhase,False,7,5,32.41676989404035
Replace,BothStartLoadPhase,False,7,6,25.849873427045072
Replace,BothStartLoadPhase,False,7,8,29.210910791827544
Replace,BothStartLoadPhase,False,7,9,32.5865440432003
Replace,BothStartLoadPhase,False,7,10,29.93466768956778
Replace,BothStartLoadPhase,False,7,11,25.93286555417276
Replace,BothStartLoadPhase,False,7,12,25.348649152365244
Replace,FirstDigitTouch,False,1,2,27.67291270333507
Replace,FirstDigitTouch,False,1,3,27.630922251757355
Replace,FirstDigitTouch,False,1,4,28.290234422296695
Replace,FirstDigitTouch,False,1,5,40.491145451610414
Replace,FirstDigitTouch,False,1,6,31.493082571296704
Replace,FirstDigitTouch,False,1,7,29.332889988975037
Replace,FirstDigitTouch,False,1,8,31.67133716442104
Replace,FirstDigitTouch,False,1,9,27.48887280006973
Replace,FirstDigitTouch,False,1,10,27.09921993908811
Replace,FirstDigitTouch,False,1,11,29.844045159595638
Replace,FirstDigitTouch,False,1,12,30.89356271571724
Replace,FirstDigitTouch,False,2,1,20.629821100661914
Replace,FirstDigitTouch,False,2,3,24.66498202867293
Replace,FirstDigitTouch,False,2,4,24.95957982660526
Replace,FirstDigitTouch,False,2,5,33.06535870930973
Replace,FirstDigitTouch,False,2,6,28.017551184637156
Replace,FirstDigitTouch,False,2,7,24.53391239874788
Replace,FirstDigitTouch,False,2,8,22.71740329492331
Replace,FirstDigitTouch,False,2,9,21.859423376594272
Replace,FirstDigitTouch,False,2,10,22.483202222898683
Replace,FirstDigitTouch,False,2,11,27.226108426281964
Replace,FirstDigitTouch,False,2,12,26.377810714548925
Replace,FirstDigitTouch,False,8,1,26.641175391416017
Replace,FirstDigitTouch,False,8,2,25.776759993642838
Replace,FirstDigitTouch,False,8,3,26.9811109960374
Replace,FirstDigitTouch,False,8,4,29.272757238155116
Replace,FirstDigitTouch,False,8,5,31.699776520520565
Replace,FirstDigitTouch,False,8,6,37.81401844522836
Replace,FirstDigitTouch,False,8,7,33.26358466018771
Replace,FirstDigitTouch,False,8,9,28.639301562373305
Replace,FirstDigitTouch,False,8,10,27.275868728090416
Replace,FirstDigitTouch,False,8,11,34.93884244927827
Replace,FirstDigitTouch,False,8,12,27.98307041296587
Replace,FirstDigitTouch,False,4,1,22.649467365814928
Replace,FirstDigitTouch,False,4,2,22.99891625274051
Replace,FirstDigitTouch,False,4,3,24.761324093364593
Replace,FirstDigitTouch,False,4,5,31.60583301194095
Replace,FirstDigitTouch,False,4,6,28.527300300769856
Replace,FirstDigitTouch,False,4,7,24.73282935414452
Replace,FirstDigitTouch,False,4,8,23.95804570260893
Replace,FirstDigitTouch,False,4,9,20.36938195402139
Replace,FirstDigitTouch,False,4,10,23.71673047959806
Replace,FirstDigitTouch,False,4,11,24.501306996713684
Replace,FirstDigitTouch,False,4,12,27.757717490437052
Replace,FirstDigitTouch,False,12,1,24.4482104006428
Replace,FirstDigitTouch,False,12,2,24.467054805523926
Replace,FirstDigitTouch,False,12,3,25.606918184344497
Replace,FirstDigitTouch,False,12,4,25.33558478802448
Replace,FirstDigitTouch,False,12,5,35.371729848939445
Replace,FirstDigitTouch,False,12,6,34.45178163126989
Replace,FirstDigitTouch,False,12,7,28.179113414439936
Replace,FirstDigitTouch,False,12,8,28.536293397476367
Replace,FirstDigitTouch,False,12,9,27.065634303662257
Replace,FirstDigitTouch,False,12,10,25.351869846381238
Replace,FirstDigitTouch,False,12,11,29.685898280478003
Replace,FirstDigitTouch,False,11,1,28.200360857647713
Replace,FirstDigitTouch,False,11,2,28.373986319676906
Replace,FirstDigitTouch,False,11,3,23.364541033624896
Replace,FirstDigitTouch,False,11,4,23.760282118397747
Replace,FirstDigitTouch,False,11,5,36.82081239240986
Replace,FirstDigitTouch,False,11,6,35.454789996031735
Replace,FirstDigitTouch,False,11,7,26.149693411256916
Replace,FirstDigitTouch,False,11,8,33.077665909693444
Replace,FirstDigitTouch,False,11,9,27.783023026825166
Replace,FirstDigitTouch,False,11,10,26.064253109298473
Replace,FirstDigitTouch,False,11,12,28.42585912841663
Replace,FirstDigitTouch,False,3,1,31.82455030464686
Replace,FirstDigitTouch,False,3,2,32.56988674331892
Replace,FirstDigitTouch,False,3,4,26.075944180134623
Replace,FirstDigitTouch,False,3,5,37.6084949210521
Replace,FirstDigitTouch,False,3,6,37.37503523914786
Replace,FirstDigitTouch,False,3,7,29.435585291046745
Replace,FirstDigitTouch,False,3,8,38.19525383550497
Replace,FirstDigitTouch,False,3,9,30.973018389118522
Replace,FirstDigitTouch,False,3,10,29.84557788996808
Replace,FirstDigitTouch,False,3,11,29.66720616739401
Replace,FirstDigitTouch,False,3,12,32.22199416950414
Replace,FirstDigitTouch,False,9,1,29.323431695669615
Replace,FirstDigitTouch,False,9,2,28.680740037993882
Replace,FirstDigitTouch,False,9,3,24.459737838533645
Replace,FirstDigitTouch,False,9,4,26.015807221278443
Replace,FirstDigitTouch,False,9,5,33.544456549104495
Replace,FirstDigitTouch,False,9,6,37.552316903209515
Replace,FirstDigitTouch,False,9,7,28.573016059271314
Replace,FirstDigitTouch,False,9,8,33.8512540245093
Replace,FirstDigitTouch,False,9,10,25.302836437465036
Replace,FirstDigitTouch,False,9,11,30.16888263141499
Replace,FirstDigitTouch,False,9,12,28.82084027995219
Replace,FirstDigitTouch,False,5,1,38.76674301392935
Replace,FirstDigitTouch,False,5,2,39.41957571696204
Replace,FirstDigitTouch,False,5,3,39.75872140733431
Replace,FirstDigitTouch,False,5,4,36.40666418352516
Replace,FirstDigitTouch,False,5,6,44.57585959162629
Replace,FirstDigitTouch,False,5,7,39.640244829782525
Replace,FirstDigitTouch,False,5,8,39.53863821371876
Replace,FirstDigitTouch,False,5,9,38.43782099368313
Replace,FirstDigitTouch,False,5,10,39.120574846923994
Replace,FirstDigitTouch,False,5,11,37.200098405057254
Replace,FirstDigitTouch,False,5,12,40.83229578945898
Replace,FirstDigitTouch,False,7,1,24.634821954552564
Replace,FirstDigitTouch,False,7,2,25.736986815521558
Replace,FirstDigitTouch,False,7,3,29.75877379798675
Replace,FirstDigitTouch,False,7,4,22.730370495818605
Replace,FirstDigitTouch,False,7,5,36.060744490500475
Replace,FirstDigitTouch,False,7,6,25.7627551715702
Replace,FirstDigitTouch,False,7,8,27.220480804978713
Replace,FirstDigitTouch,False,7,9,22.898423641667986
Replace,FirstDigitTouch,False,7,10,29.631149078028116
Replace,FirstDigitTouch,False,7,11,26.440811933344143
Replace,FirstDigitTouch,False,7,12,29.494820713512418
Replace,FirstDigitTouch,False,6,1,27.219247510019628
Replace,FirstDigitTouch,False,6,2,27.7790487412002
Replace,FirstDigitTouch,False,6,3,32.789399735993605
Replace,FirstDigitTouch,False,6,4,28.32474771221547
Replace,FirstDigitTouch,False,6,5,41.455529176306264
Replace,FirstDigitTouch,False,6,7,30.755366897714044
Replace,FirstDigitTouch,False,6,8,26.94075592339358
Replace,FirstDigitTouch,False,6,9,22.923774718416244
Replace,FirstDigitTouch,False,6,10,28.970676133692134
Replace,FirstDigitTouch,False,6,11,30.338238270394985
Replace,FirstDigitTouch,False,6,12,33.921850169765754
Replace,FirstDigitTouch,False,10,1,28.496853279550002
Replace,FirstDigitTouch,False,10,2,26.296610435250948
Replace,FirstDigitTouch,False,10,3,27.200147219919536
Replace,FirstDigitTouch,False,10,4,28.040718897456756
Replace,FirstDigitTouch,False,10,5,33.37703841349883
Replace,FirstDigitTouch,False,10,6,32.966938610306165
Replace,FirstDigitTouch,False,10,7,30.140625363679206
Replace,FirstDigitTouch,False,10,8,29.925240381328962
Replace,FirstDigitTouch,False,10,9,28.94682038729867
Replace,FirstDigitTouch,False,10,11,28.659226921435746
Replace,FirstDigitTouch,False,10,12,31.39043732350033
Replace,HandStart,False,1,2,31.55564273965102
Replace,HandStart,False,1,3,29.385184238360278
Replace,HandStart,False,1,4,35.00092256691123
Replace,HandStart,False,1,5,36.612454862499995
Replace,HandStart,False,1,6,35.66854710310056
Replace,HandStart,False,1,7,30.15795710326979
Replace,HandStart,False,1,8,38.829352075069366
Replace,HandStart,False,1,9,46.29904345352812
Replace,HandStart,False,1,10,31.93789261432861
Replace,HandStart,False,1,11,28.674313649463446
Replace,HandStart,False,1,12,32.872599913010745
Replace,HandStart,False,3,1,32.78589777272523
Replace,HandStart,False,3,2,27.51160301520275
Replace,HandStart,False,3,4,27.002117321966892
Replace,HandStart,False,3,5,30.3483715838848
Replace,HandStart,False,3,6,42.39768644014097
Replace,HandStart,False,3,7,34.716581825627586
Replace,HandStart,False,3,8,42.353842442749716
Replace,HandStart,False,3,9,41.99160897371483
Replace,HandStart,False,3,10,32.19195787046938
Replace,HandStart,False,3,11,29.863396375928353
Replace,HandStart,False,3,12,26.20283513794267
Replace,HandStart,False,8,1,35.11198976356739
Replace,HandStart,False,8,2,30.72439206863205
Replace,HandStart,False,8,3,35.959133578546265
Replace,HandStart,False,8,4,34.585840952250564
Replace,HandStart,False,8,5,40.65131600685663
Replace,HandStart,False,8,6,38.586275690101935
Replace,HandStart,False,8,7,37.48807408413453
Replace,HandStart,False,8,9,51.413571648641046
Replace,HandStart,False,8,10,34.57465056628184
Replace,HandStart,False,8,11,33.70175681019494
Replace,HandStart,False,8,12,35.476101670315956
Replace,HandStart,False,2,1,26.929064416347057
Replace,HandStart,False,2,3,27.819095905286023
Replace,HandStart,False,2,4,32.33668946864568
Replace,HandStart,False,2,5,34.882731739119485
