classifier,extractor,window,smoothing_window,smoothing_type,subject,roc_score,test_series
linear-discriminant-analysis,csp,1,200,boxcar,5,0.6782960888455332,[1]
linear-discriminant-analysis,csp,1,200,boxcar,5,0.6663754594182625,[2]
linear-discriminant-analysis,csp,1,200,boxcar,5,0.7169305063319534,[3]
linear-discriminant-analysis,csp,1,200,boxcar,5,0.6598498114209391,[4]
linear-discriminant-analysis,csp,1,200,boxcar,5,0.6723149468371816,[5]
linear-discriminant-analysis,csp,1,200,boxcar,5,0.6855844557713588,[6]
linear-discriminant-analysis,csp,1,200,boxcar,5,0.6490103280376891,[7]
linear-discriminant-analysis,csp,1,200,boxcar,5,0.5945018715904097,[8]
linear-discriminant-analysis,csp,1,200,boxcar,6,0.5879394809603428,[1]
linear-discriminant-analysis,csp,1,200,boxcar,6,0.6096190826066565,[2]
linear-discriminant-analysis,csp,1,200,boxcar,6,0.5760162474891715,[3]
linear-discriminant-analysis,csp,1,200,boxcar,6,0.6325667953494049,[4]
linear-discriminant-analysis,csp,1,200,boxcar,6,0.5891199265563999,[5]
linear-discriminant-analysis,csp,1,200,boxcar,6,0.5756472964409135,[6]
linear-discriminant-analysis,csp,1,200,boxcar,6,0.6452760198767885,[7]
linear-discriminant-analysis,csp,1,200,boxcar,6,0.6292317143118392,[8]
linear-discriminant-analysis,csp,1,200,boxcar,7,0.7168551391938315,[1]
linear-discriminant-analysis,csp,1,200,boxcar,7,0.6438873994144766,[2]
linear-discriminant-analysis,csp,1,200,boxcar,7,0.7645933195079774,[3]
linear-discriminant-analysis,csp,1,200,boxcar,7,0.7512073699507246,[4]
linear-discriminant-analysis,csp,1,200,boxcar,7,0.764864499476527,[5]
linear-discriminant-analysis,csp,1,200,boxcar,7,0.6414873909877836,[6]
linear-discriminant-analysis,csp,1,200,boxcar,7,0.6905884046050575,[7]
linear-discriminant-analysis,csp,1,200,boxcar,7,0.6796814050594621,[8]
linear-discriminant-analysis,csp,1,250,boxcar,1,0.6731475052432246,[1]
linear-discriminant-analysis,csp,1,250,boxcar,1,0.6896456163564704,[2]
linear-discriminant-analysis,csp,1,250,boxcar,1,0.6894590000455185,[3]
linear-discriminant-analysis,csp,1,250,boxcar,1,0.6512569937698552,[4]
linear-discriminant-analysis,csp,1,250,boxcar,1,0.7247189938975725,[5]
linear-discriminant-analysis,csp,1,250,boxcar,1,0.7018339831848741,[6]
linear-discriminant-analysis,csp,1,250,boxcar,1,0.6528126566556648,[7]
linear-discriminant-analysis,csp,1,250,boxcar,1,0.6780200299924601,[8]
linear-discriminant-analysis,csp,1,250,boxcar,2,0.8063953833020423,[1]
linear-discriminant-analysis,csp,1,250,boxcar,2,0.3353503232738119,[2]
linear-discriminant-analysis,csp,1,250,boxcar,2,0.7099268856559974,[3]
linear-discriminant-analysis,csp,1,250,boxcar,2,0.8104538405366079,[4]
linear-discriminant-analysis,csp,1,250,boxcar,2,0.6864783551561744,[5]
linear-discriminant-analysis,csp,1,250,boxcar,2,0.7884364269693714,[6]
linear-discriminant-analysis,csp,1,250,boxcar,2,0.6758966753945659,[7]
linear-discriminant-analysis,csp,1,250,boxcar,2,0.7034987711678271,[8]
linear-discriminant-analysis,csp,1,250,boxcar,3,0.619732189846515,[1]
linear-discriminant-analysis,csp,1,250,boxcar,3,0.693545995441535,[2]
linear-discriminant-analysis,csp,1,250,boxcar,3,0.7134267232817996,[3]
linear-discriminant-analysis,csp,1,250,boxcar,3,0.6904700351365626,[4]
linear-discriminant-analysis,csp,1,250,boxcar,3,0.7244901558381343,[5]
linear-discriminant-analysis,csp,1,250,boxcar,3,0.6044394115831404,[6]
linear-discriminant-analysis,csp,1,250,boxcar,3,0.5801393513212,[7]
linear-discriminant-analysis,csp,1,250,boxcar,3,0.6131282846787641,[8]
linear-discriminant-analysis,csp,1,250,boxcar,4,0.7474419343051628,[1]
linear-discriminant-analysis,csp,1,250,boxcar,4,0.7785066762064327,[2]
linear-discriminant-analysis,csp,1,250,boxcar,4,0.7234225627616713,[3]
linear-discriminant-analysis,csp,1,250,boxcar,4,0.8125687861294911,[4]
linear-discriminant-analysis,csp,1,250,boxcar,4,0.6795057487098338,[5]
linear-discriminant-analysis,csp,1,250,boxcar,4,0.786212857703608,[6]
linear-discriminant-analysis,csp,1,250,boxcar,4,0.6713716724686926,[7]
